# Lepton 1 Charge, Lepton 2 Charge, Lepton 3 Charge, Lepton 4 Charge, Lepton 1 Type, Lepton 2 Type, Lepton 3 Type, Lepton 4 Type, Lepton 1 E, Lepton 2 E, Lepton 3 E, Lepton 4 E, Lepton 1 pt, Lepton 2 pt, Lepton 3 pt, Lepton 4 pt, Lepton 1 eta, Lepton 2 eta, Lepton 3 eta, Lepton 4 eta, Lepton 1 phi, Lepton 2 phi, Lepton 3 phi, Lepton 4 phi
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,5.802051171875000000e+04,1.167652441406250000e+04,1.173947753906250000e+04,8.170285644531250000e+03,4.116442187500000000e+04,1.166321191406250000e+04,1.103936816406250000e+04,8.090413574218750000e+03,8.766261339187622070e-01,-4.777499288320541382e-02,3.542882204055786133e-01,-1.404009908437728882e-01,1.850073456764221191e+00,-1.443615078926086426e+00,-1.192395210266113281e+00,-1.121376514434814453e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.516599375000000000e+05,1.985593750000000000e+05,3.740661328125000000e+04,7.653339843750000000e+04,4.693682421875000000e+04,4.028718750000000000e+04,3.739580859375000000e+04,2.914613476562500000e+04,1.841130852699279785e+00,2.277747392654418945e+00,2.403939515352249146e-02,1.620146751403808594e+00,-2.987568378448486328e+00,2.475480288267135620e-01,-1.204321146011352539e+00,1.886309266090393066e+00
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,5.143318437500000000e+05,8.407243750000000000e+04,1.977005625000000000e+05,2.384790625000000000e+04,2.439564218750000000e+05,8.383463281250000000e+04,4.948824609375000000e+04,2.382031054687500000e+04,-1.377339124679565430e+00,7.529277354478836060e-02,-2.062119007110595703e+00,4.792659729719161987e-02,8.137338161468505859e-01,3.010757684707641602e+00,1.280331373214721680e+00,2.180953741073608398e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.156677343750000000e+05,3.791816015625000000e+04,1.633056347656250000e+04,1.768771093750000000e+04,4.724475390625000000e+04,2.863799218750000000e+04,9.132786132812500000e+03,8.540082031250000000e+03,-2.199325561523437500e+00,-7.847553491592407227e-01,1.184938311576843262e+00,1.357090234756469727e+00,-2.077040672302246094e+00,5.609834790229797363e-01,2.243863582611083984e+00,2.469036817550659180e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,6.676104687500000000e+04,4.228842187500000000e+04,7.273269531250000000e+04,2.279445507812500000e+04,5.968534375000000000e+04,2.790808984375000000e+04,1.174561718750000000e+04,7.217733398437500000e+03,4.822429418563842773e-01,-9.759623408317565918e-01,2.509872436523437500e+00,1.817058920860290527e+00,-1.835033535957336426e+00,7.815477252006530762e-01,-2.838295221328735352e+00,2.873797416687011719e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,5.917721875000000000e+04,6.991338281250000000e+04,3.668702734375000000e+04,8.162351562500000000e+04,5.897841796875000000e+04,3.885011718750000000e+04,3.633829687500000000e+04,1.406305273437500000e+04,-8.206436038017272949e-02,-1.192621231079101562e+00,1.384304612874984741e-01,2.444207668304443359e+00,-2.109851121902465820e+00,1.936660289764404297e+00,-1.340013384819030762e+00,9.611874222755432129e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.044878750000000000e+05,4.733617578125000000e+04,1.172073339843750000e+04,7.263595703125000000e+03,9.680905468750000000e+04,4.729498828125000000e+04,9.191792968750000000e+03,7.253804199218750000e+03,-3.957062065601348877e-01,-4.167085513472557068e-02,-7.256964445114135742e-01,4.987286776304244995e-02,2.560344457626342773e+00,2.569478511810302734e+00,5.850242972373962402e-01,2.872105836868286133e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,3.056617578125000000e+04,1.077436093750000000e+05,1.283297753906250000e+04,7.648120117187500000e+03,3.049812695312500000e+04,2.707611328125000000e+04,7.636125488281250000e+03,7.472879882812500000e+03,6.669939309358596802e-02,2.058073520660400391e+00,-1.108966112136840820e+00,2.161438316106796265e-01,1.258506029844284058e-01,-2.986940383911132812e+00,2.629600048065185547e+00,1.762735128402709961e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,3.575622656250000000e+04,2.498344921875000000e+04,1.175916308593750000e+04,8.991594726562500000e+03,2.593197070312500000e+04,1.733016601562500000e+04,1.083516894531250000e+04,7.430613281250000000e+03,8.450775742530822754e-01,9.082493782043457031e-01,-4.099988043308258057e-01,-6.372238993644714355e-01,-2.462466478347778320e+00,1.011978626251220703e+00,2.099570184946060181e-01,4.781380891799926758e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,8.982380468750000000e+04,7.782646875000000000e+04,4.320825781250000000e+04,2.691397851562500000e+04,6.590050781250000000e+04,4.697092968750000000e+04,2.947880664062500000e+04,1.308297949218750000e+04,8.282063007354736328e-01,1.091258883476257324e+00,9.311242699623107910e-01,-1.349356174468994141e+00,2.903911352157592773e+00,6.240220069885253906e-01,-4.598595499992370605e-01,2.809716701507568359e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,5.742878515625000000e+04,3.609998046875000000e+04,2.948902929687500000e+04,8.591550781250000000e+04,5.020753906250000000e+04,3.361948046875000000e+04,2.857145117187500000e+04,2.144210156250000000e+04,5.301068425178527832e-01,-3.818162679672241211e-01,2.527638971805572510e-01,-2.065206766128540039e+00,2.567234277725219727e+00,-6.286338567733764648e-01,1.892950385808944702e-01,-2.713932275772094727e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,4.733621875000000000e+04,4.675162890625000000e+04,1.107077050781250000e+04,7.052148437500000000e+03,3.648289843750000000e+04,2.848105664062500000e+04,1.089583007812500000e+04,7.030568847656250000e+03,7.534008622169494629e-01,-1.079506516456604004e+00,-1.787001639604568481e-01,7.688129693269729614e-02,-2.263691902160644531e+00,1.026481032371520996e+00,-1.733257651329040527e+00,-1.870325922966003418e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.061985078125000000e+05,6.402405078125000000e+04,2.859651171875000000e+04,1.381440234375000000e+04,9.527130468750000000e+04,3.323712890625000000e+04,2.538372851562500000e+04,1.198621777343750000e+04,-4.744845032691955566e-01,-1.273308396339416504e+00,-4.979664683341979980e-01,5.455217957496643066e-01,-1.408896565437316895e+00,7.198151946067810059e-01,6.055000424385070801e-01,2.527958393096923828e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,5.729081250000000000e+04,4.413172656250000000e+04,2.989963476562500000e+04,8.503220703125000000e+03,5.726983203125000000e+04,4.298517968750000000e+04,7.798486816406250000e+03,7.133025390625000000e+03,-2.706814929842948914e-02,2.304575741291046143e-01,-2.019605636596679688e+00,6.101675033569335938e-01,-1.685670018196105957e+00,2.449880599975585938e+00,-2.815412282943725586e+00,1.897907614707946777e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,6.395640234375000000e+04,3.879952343750000000e+04,3.030215820312500000e+04,3.122008789062500000e+04,4.158485937500000000e+04,3.554359765625000000e+04,1.519182421875000000e+04,1.231730566406250000e+04,9.956415891647338867e-01,-4.248255193233489990e-01,1.313848376274108887e+00,1.581793189048767090e+00,1.508038759231567383e+00,-2.535326719284057617e+00,-2.320463895797729492e+00,-1.939595818519592285e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.731744218750000000e+05,3.688735625000000000e+05,3.508259375000000000e+04,3.440426562500000000e+04,1.245259296875000000e+05,7.977294531250000000e+04,3.314750000000000000e+04,2.404652734375000000e+04,-8.574264049530029297e-01,-2.212513923645019531e+00,-3.400556445121765137e-01,-8.977079391479492188e-01,8.905600905418395996e-01,-2.096977949142456055e+00,2.337251901626586914e+00,2.554649591445922852e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,4.820925000000000000e+04,2.691564257812500000e+04,1.754602343750000000e+04,7.388079101562500000e+03,4.800961328125000000e+04,2.478539453125000000e+04,1.713074414062500000e+04,7.374378417968750000e+03,9.116384387016296387e-02,4.116891622543334961e-01,2.196635156869888306e-01,-5.924389883875846863e-02,-2.181457519531250000e+00,1.362302541732788086e+00,2.242701530456542969e+00,2.854515314102172852e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,2.066265781250000000e+05,1.410936562500000000e+05,4.557946484375000000e+04,4.762882812500000000e+04,1.045418984375000000e+05,7.376777343750000000e+04,4.520201562500000000e+04,3.319348437500000000e+04,-1.303279876708984375e+00,-1.265004158020019531e+00,1.291406452655792236e-01,-9.017464518547058105e-01,2.265973329544067383e+00,-3.310794830322265625e-01,2.699526309967041016e+00,-1.215406298637390137e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,2.071824843750000000e+05,5.413703125000000000e+04,4.455909765625000000e+04,3.861889062500000000e+04,8.128335937500000000e+04,5.119844921875000000e+04,2.832878906250000000e+04,7.746449218750000000e+03,-1.587893009185791016e+00,3.372036814689636230e-01,-1.024983763694763184e+00,-2.289436340332031250e+00,3.692240118980407715e-01,-2.880908489227294922e+00,-1.684949398040771484e+00,-2.950132608413696289e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.242306640625000000e+05,8.763041406250000000e+04,4.429646875000000000e+04,6.345084765625000000e+04,5.828471484375000000e+04,5.146345703125000000e+04,3.405731250000000000e+04,3.204780468750000000e+04,-1.389724612236022949e+00,-1.125243067741394043e+00,-7.572043538093566895e-01,-1.305263638496398926e+00,4.223306477069854736e-01,2.844414234161376953e+00,-2.461321115493774414e+00,-4.297071397304534912e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,7.595046093750000000e+04,6.145578906250000000e+04,4.048010937500000000e+04,3.053553906250000000e+04,6.209925781250000000e+04,4.517812109375000000e+04,3.909791406250000000e+04,3.050854492187500000e+04,6.560761332511901855e-01,8.252602219581604004e-01,-2.651125490665435791e-01,4.206426814198493958e-02,1.660177230834960938e+00,-1.074193120002746582e-01,-2.376582384109497070e+00,-1.887420058250427246e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.246184687500000000e+05,3.481229687500000000e+04,1.315613183593750000e+04,1.374634667968750000e+04,3.971619921875000000e+04,3.283388671875000000e+04,9.109637695312500000e+03,7.000279785156250000e+03,-1.810225963592529297e+00,-3.454122543334960938e-01,9.107450246810913086e-01,-1.295733094215393066e+00,2.161620855331420898e+00,-1.439734339714050293e+00,-2.877252340316772461e+00,-2.739258110523223877e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,4.670905078125000000e+04,1.597389062500000000e+05,1.103771718750000000e+05,1.525230273437500000e+04,4.406474609375000000e+04,4.316583593750000000e+04,2.024201757812500000e+04,1.364496484375000000e+04,-3.447281122207641602e-01,1.982861518859863281e+00,-2.380774021148681641e+00,-4.807378351688385010e-01,-1.236120939254760742e+00,1.798872947692871094e+00,2.850898742675781250e+00,-1.959249496459960938e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.586962812500000000e+05,4.841986328125000000e+04,1.792160351562500000e+04,8.565154296875000000e+03,1.379222812500000000e+05,3.850013281250000000e+04,1.617628515625000000e+04,7.397008300781250000e+03,-5.421896576881408691e-01,-7.032637000083923340e-01,4.604103863239288330e-01,5.547030568122863770e-01,1.863531947135925293e+00,-1.597813665866851807e-01,5.852754116058349609e-01,-9.653326869010925293e-01
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,3.056048125000000000e+05,6.902746875000000000e+04,1.148515156250000000e+05,3.673966015625000000e+04,1.134847265625000000e+05,6.793059375000000000e+04,4.606029296875000000e+04,2.928693945312500000e+04,-1.647364497184753418e+00,1.794580668210983276e-01,1.563959240913391113e+00,-6.990810632705688477e-01,2.190130949020385742e+00,-2.058065533638000488e-01,-1.284540176391601562e+00,-2.696362257003784180e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,8.852499218750000000e+04,7.015752343750000000e+04,1.341446875000000000e+04,1.035425781250000000e+04,2.648514257812500000e+04,1.534552343750000000e+04,1.023351757812500000e+04,7.620444335937500000e+03,1.876679778099060059e+00,2.200885295867919922e+00,7.693477272987365723e-01,8.235767483711242676e-01,1.802644252777099609e+00,1.862422227859497070e+00,-1.211496710777282715e+00,-1.416446685791015625e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,7.052396875000000000e+04,5.306491796875000000e+04,2.868543750000000000e+04,1.545616503906250000e+04,4.500093750000000000e+04,3.774912109375000000e+04,2.868363476562500000e+04,7.710935546875000000e+03,-1.020225286483764648e+00,-8.728344440460205078e-01,-1.059210579842329025e-02,1.319494843482971191e+00,-1.679679155349731445e+00,1.431065678596496582e+00,-2.962855339050292969e+00,2.249283075332641602e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.120737734375000000e+05,3.613621093750000000e+04,1.557413183593750000e+04,1.142396386718750000e+04,4.395102734375000000e+04,3.072483984375000000e+04,1.021147949218750000e+04,7.472970703125000000e+03,-1.588352560997009277e+00,-5.851215124130249023e-01,9.845646619796752930e-01,9.876675605773925781e-01,-2.540494441986083984e+00,1.648697257041931152e+00,-2.930409312248229980e-01,-5.016695708036422729e-03
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,6.012429687500000000e+04,2.010928437500000000e+05,4.933919140625000000e+04,2.554644140625000000e+04,5.930494531250000000e+04,4.514198046875000000e+04,2.952453320312500000e+04,2.281359179687500000e+04,-1.660372167825698853e-01,2.174257993698120117e+00,-1.101949214935302734e+00,-4.846920073032379150e-01,-2.205010414123535156e+00,2.348694801330566406e+00,5.746634006500244141e-01,-2.488603353500366211e+00
